fill	x	y	key	group	clickSelects	showSelected1	PANEL
#00B6EB	1975.33418520181	2004.93108525097	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.35008351167	2004.91454888695	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.37504225035	2004.88229681071	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.39788772966	2004.84075246663	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.40708897238	2004.82794707149	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.43820779385	2004.81022813903	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.45444237571	2004.80552091726	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.47117506049	2004.80415047489	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.47270194556	2004.79783537497	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.46459148515	2004.78606155756	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.46277561632	2004.77877250996	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.49979180807	2004.76024214652	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.5137817743	2004.74994596336	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.52729990889	2004.73284597755	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.53498687674	2004.72859749091	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.56710085317	2004.68548791491	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.57509046582	2004.6786138036	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.60367253536	2004.66462814521	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.61319638903	2004.65564246919	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.62894757989	2004.62781753271	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.63883397682	2004.613668205	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.65280923116	2004.5800606702	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.66328095155	2004.56518981437	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.68893220039	2004.54818088402	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.69986734564	2004.54331229814	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.70475064565	2004.53684851272	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.70142050196	2004.52156502581	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.69830683337	2004.51519114325	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.68367900117	2004.50467250814	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.68598561695	2004.49002295167	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.69424424721	2004.46390847482	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.69390902606	2004.44770982284	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.68495788564	2004.44142353795	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.66666363775	2004.43393048	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.65742981867	2004.43453559543	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.64354808999	2004.44071584105	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.6260819119	2004.45125176517	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.59139965804	2004.47754143736	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.5393437009	2004.49574676736	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.51992819604	2004.50546895531	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.5134581125	2004.51424601058	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.50365998697	2004.51944078249	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.37439597759	2004.54478532199	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.3527337554	2004.55096787281	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.33926921417	2004.55872833416	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.32677355666	2004.57011718289	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.2774697757	2004.5961578933	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.27151040527	2004.60183675755	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.23839496878	2004.64652539668	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.21371890875	2004.69870824636	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.20551387184	2004.70569992295	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.17868567098	2004.71257403426	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.15628995548	2004.70825293378	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.14129958003	2004.70252796549	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.11854762638	2004.70438826322	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.10368440378	2004.71288638909	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.07237748016	2004.73635679965	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.04068699629	2004.74883831397	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.01303913242	2004.7693165728	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.99876753838	2004.77656066898	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.0000853043	2004.78182690214	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.02076603257	2004.81235122974	350	234	Canada	Amérique du Nord	2
#00B6EB	1975.01434323729	2004.81192476744	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.97838945491	2004.78873213367	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.96550288118	2004.79585866456	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.94429147365	2004.81407897838	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.92833221449	2004.8324456725	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.8955047109	2004.88322580698	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.87666717355	2004.90162362132	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.87930901048	2004.90576952648	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.90050255357	2004.90745232368	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.91739601839	2004.90587326056	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.92872838494	2004.91006296455	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.95054508208	2004.93065878866	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.95997435926	2004.9435817491	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.96087598857	2004.95122579776	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.94261011363	2004.9531137579	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.93869569733	2004.95681591175	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.93542755378	2004.96525525498	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.92700604177	2004.97608278711	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.91343536469	2004.98924318332	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.89797315758	2004.99492320017	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.84488946912	2004.99007075071	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.83563463305	2004.99583951783	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.83582378605	2005.00460158929	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.84619357399	2005.02929836713	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.85184399452	2005.03925799085	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.85364515144	2005.04475935458	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.85159389221	2005.04582205254	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.84440502727	2005.04520310589	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.81361512186	2005.02307432268	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.80694432597	2005.02469603204	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.79486480505	2005.04805118253	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.78754143131	2005.07472467078	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.78220101154	2005.08407802647	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.77510567224	2005.08723615272	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.7498180175	2005.11343707464	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.71385057407	2005.16320176779	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.70062772835	2005.17879415173	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.68592003155	2005.19271987488	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.67525390391	2005.19866498993	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.67675346688	2005.20598400515	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.69954535283	2005.24730704988	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.70049321955	2005.25403593348	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.68096317203	2005.25151404288	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.65150574444	2005.2600847826	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.6375304901	2005.24972981681	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.62866551939	2005.24910741236	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.6183220027	2005.25489116329	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.61247086982	2005.25270813733	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.6069570598	2005.21877556909	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.60272633764	2005.21029242703	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.59659988206	2005.20573504338	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.59119851299	2005.20633900621	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.58652538297	2005.21209278952	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.58663887477	2005.22001576758	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.58215279606	2005.26167767694	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.57187653378	2005.26781412373	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.54284259874	2005.26943698569	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.53659424456	2005.2728187165	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.52953988841	2005.28051809	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.52350695848	2005.29476884658	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.51850386157	2005.31557098624	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.51275991539	2005.32697712399	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.5062698657	2005.32901261705	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.50106395473	2005.32734595626	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.49713062313	2005.32195870001	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.48808490621	2005.31861154722	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.47392049887	2005.3173275499	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.47348334526	2005.30933080539	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.48675873349	2005.29463745009	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.49959906981	2005.27362784228	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.51196652363	2005.24634808599	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.50443403073	2005.22807014213	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.47699423516	2005.21874560147	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.45310526179	2005.21601624272	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.43276711062	2005.21985209826	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.41715147941	2005.2262098444	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.39519922262	2005.24142187007	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.36389965495	2005.23646568653	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.35678329866	2005.19645430155	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.35009779087	2005.19425513918	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.32026415897	2005.19528786951	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.30838745211	2005.19173094337	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.26861382993	2005.16963097518	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.25650803777	2005.16654892058	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.24730679504	2005.16916071405	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.23835565462	2005.16381956183	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.22495101185	2005.15116169959	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.20672612005	2005.14983390344	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.18367047074	2005.15986614101	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.16409313498	2005.16415842647	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.14799936702	2005.16274303266	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.1314211572	2005.16864204368	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.11435850552	2005.18189234274	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.10044314963	2005.187851289	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.08216361364	2005.18684852628	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.07794024743	2005.18894395458	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.05126021643	2005.21734403887	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.04294799281	2005.22888157311	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.02513188168	2005.26467213388	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.02196461973	2005.27884912401	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.02150749998	2005.29398738322	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.02304699525	2005.30518605283	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.02925436628	2005.32207857049	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.03600712847	2005.36182485729	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.04156192165	2005.37501291591	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.04992248436	2005.38700688008	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.06623167658	2005.40221660054	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.12527998971	2005.42899382287	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.13720503567	2005.43955856202	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.13679415332	2005.44658020624	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.12334957824	2005.47933251124	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.12349774809	2005.48771422442	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.12800379295	2005.49261047272	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.13760225698	2005.51174825679	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.14191284374	2005.51708710381	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.15231625888	2005.52003776192	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.17394590471	2005.5103605254	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.19261530606	2005.50647856583	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.21736492559	2005.50522684133	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.25830288959	2005.49188894461	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.3154218421	2005.46642338201	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.34829558309	2005.44877936861	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.37311350787	2005.42272367439	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.39077409321	2005.39709905289	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.39330348919	2005.38412998842	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.38512472353	2005.36416924736	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.38100118808	2005.35832556119	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.38124393443	2005.3514814175	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.38583719984	2005.34367830992	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.40011509898	2005.33231597101	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.40355137853	2005.33662439288	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.40244903687	2005.35019742018	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.40540928135	2005.36160125273	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.41241634925	2005.37082436452	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.41319607996	2005.38281832869	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.40774847349	2005.39756931402	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.4009831011	2005.41030324792	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.39287264069	2005.42101321477	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.35592265249	2005.45783881108	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.3523781354	2005.47006790582	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.36478657236	2005.47557042215	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.41877189013	2005.46320762572	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.43947994051	2005.46596695209	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.44733504436	2005.48032144274	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.45580909888	2005.49014851736	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.4649010532	2005.49542973434	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.48306709739	2005.49773032558	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.50846298968	2005.491047546	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.52093868105	2005.4900586145	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.53197470789	2005.49247907623	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.54630620039	2005.50029832021	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.56749869262	2005.52638167685	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.58104940355	2005.53229912947	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.60155569072	2005.53638394679	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.61693698238	2005.53694641599	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.6448338977	2005.52651537854	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.66199743098	2005.52679430794	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.66062607171	2005.54421702199	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.64923906096	2005.5775456274	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.63509567062	2005.61183089149	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.62407960992	2005.6234583286	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.59556374394	2005.64517563331	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.56208471335	2005.6861759498	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.54488124777	2005.71162307078	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.54035523676	2005.72432703706	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.54276903924	2005.73281017912	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.54848566332	2005.74521677438	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.60925631963	2005.79050937634	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.65739050452	2005.83549308128	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.6785020813	2005.85852204573	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.68863647884	2005.87457547	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.69918175873	2005.88626053714	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.71015788712	2005.89357494197	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.73328079083	2005.90233931863	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.73987802722	2005.91358178706	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.74132399684	2005.93265733069	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.74519112489	2005.94919715251	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.76694792358	2005.99372212232	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.78362701501	2006.00575988531	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.80877280499	2006.01411163088	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.82533209951	2006.0247777989	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.84529194468	2006.0613060242	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.843348923	2006.0704092655	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.83412771413	2006.07731334443	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.82699244253	2006.08777434951	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.79619728287	2006.18347940628	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.7756973008	2006.2297010045	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.75108954602	2006.26993368884	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.72912362818	2006.31894458105	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.69265177674	2006.36721780874	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.69220831803	2006.37997709986	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.69867735072	2006.39448142862	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.69559100423	2006.39775481496	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.65794955673	2006.37658384303	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.64909194196	2006.37560874273	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.63463119492	2006.38481571811	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.62484673043	2006.3962794859	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.61674257513	2006.41636009745	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.61756959409	2006.42686259615	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.62292892916	2006.43680723606	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.63007891265	2006.46126773073	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.63034162516	2006.47373426124	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.62788578868	2006.48562449133	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.62462395023	2006.49388863923	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.62056872003	2006.49853592575	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.60905455642	2006.50144047983	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.59006884922	2006.50263687948	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.58387513924	2006.49840222406	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.60479756302	2006.46148903009	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.60160297897	2006.45238578878	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.57494291412	2006.44840470554	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.56291803741	2006.45014282758	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.55191563776	2006.45462874999	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.54194202028	2006.46184403114	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.51087679216	2006.50039391828	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.50428586088	2006.51491207825	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.50639071345	2006.52540074575	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.50371419847	2006.53085946325	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.49737231863	2006.52734864114	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.48878372147	2006.52709737416	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.47712874396	2006.530799528	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.47472755168	2006.53532924924	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.49649170632	2006.55616135652	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.49774957379	2006.56259286912	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.48771395615	2006.56946698043	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.4727025637	2006.57085701702	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.46872194385	2006.57700960022	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.47377968497	2006.58358864572	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.49415776844	2006.59500630947	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.50140758269	2006.60251665644	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.48918094277	2006.60818053688	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.48237458723	2006.60865310322	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.46866099455	2006.59620040393	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.44802755452	2006.57081091299	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.43300985697	2006.56138494345	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.4124237052	2006.57314377705	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.39944360583	2006.57706723026	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.39039683805	2006.57448540441	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.37656975357	2006.55484739158	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.34637883267	2006.54047906972	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.29231995539	2006.50659030031	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.26908355988	2006.4958042618	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.24406492275	2006.49773832598	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.23932979259	2006.50458477488	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.23976799704	2006.51620990678	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.24150295042	2006.52578571442	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.24452204251	2006.53326378856	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.24551089237	2006.54244079632	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.24370132865	2006.5810483135	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.2478984236	2006.59162918906	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.25644603762	2006.59795696758	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.27218461828	2006.60461208474	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.31236176686	2006.59667297026	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.33102486311	2006.59807453286	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.34412581024	2006.60698644243	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.35724041841	2006.61986560403	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.37038234869	2006.6367604269	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.37316710122	2006.65298674129	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.35921181304	2006.67927756608	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.35396596977	2006.6850474858	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.31824652694	2006.70550845562	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.29850736028	2006.71294503613	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.28109582639	2006.71616079243	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.26845830413	2006.72204827743	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.26060950537	2006.73060288074	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.25297613087	2006.74485594253	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.25234351916	2006.75454931545	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.25356145433	2006.76731091177	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.26083859067	2006.77608681444	350	234	Canada	Amérique du Nord	2
#00B6EB	1974.29281700745	2006.78621126007	350	234	Canada	Amérique du Nord	2
